"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"5983","RT @El_Verdugo38: ESCUALID@S DE MIERDA DE LA #MUD ASESINA, NO PODRÁN CON NOSOTR@S, Y EL #6D LE CAMBIAREMOS EL MANITO POR EL DEDITO https://…",FALSE,0,NA,2015-11-28 23:56:36,FALSE,NA,"670753187792601088",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","laotragenda",4,TRUE,FALSE,NA,NA
"5984","RT @ElNacionalWeb: ¡Venezuela no pierdas las esperanzas! Vota este #6D #TúDecides https://t.co/Zq0onwzoef",FALSE,0,NA,2015-11-28 23:56:34,FALSE,NA,"670753180909727744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chavistacontra1",92,TRUE,FALSE,NA,NA
"5985","RT @Almagro_OEA2015: La derrota de la violencia se dará cuando todos los venezolanos voten el #6D en base a sus derechos, sin miedo, y fiel…",FALSE,0,NA,2015-11-28 23:56:34,FALSE,NA,"670753178267316224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gianmarcos77",2960,TRUE,FALSE,NA,NA
"5986","RT @YSVenezolano: Padrino López: Buscan militares “con pinzas” para una rebelión #6D #SabadoDeGanarSeguidores https://t.co/937J8sjdFJ",FALSE,0,NA,2015-11-28 23:56:33,FALSE,NA,"670753176568598529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AngelaAlbarrac3",3,TRUE,FALSE,NA,NA
"5987","@EP_Mundo esas protestas son montadas por el regimen no caigan en el juego, #6D nunca protestaron ahora si y a 8 dias de las elecciones",FALSE,0,"EP_Mundo",2015-11-28 23:56:32,FALSE,"670751560218091520","670753172466622464","108192135","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","IngeGrau",0,FALSE,FALSE,NA,NA
"5988","RT @VillegasPoljak: Audio: este es el tema de #LaDeLosOjitos #6D https://t.co/miNggPVo8s",FALSE,0,NA,2015-11-28 23:56:31,FALSE,NA,"670753165353099264",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","yegbashi",14,TRUE,FALSE,NA,NA
"5989","RT @jcarolinaisava: A votar masivamente y voltearle los planes a los macolleros triplicando los votos le damos el giro para construir de ve…",FALSE,0,NA,2015-11-28 23:56:30,FALSE,NA,"670753161418776577",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","merlyespinoza",7,TRUE,FALSE,NA,NA
"5990","La Pela el #6D oposicion : 60% oficialismo 39% otros: 1%",FALSE,0,NA,2015-11-28 23:56:30,FALSE,NA,"670753160575778817",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mike1014",0,FALSE,FALSE,NA,NA
"5991","RT @lopesaura: #TROPA revolución es pobreza #6D #AbajoALaIzquierda #RT @COOLCHANNELTV @TITORODRIGUEZZ COLA X COMIDA #Valencia https://t.co/…",FALSE,0,NA,2015-11-28 23:56:29,FALSE,NA,"670753157459402752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EvansA60",94,TRUE,FALSE,NA,NA
"5992","RT @Almagro_OEA2015: La derrota de la violencia se dará cuando todos los venezolanos voten el #6D en base a sus derechos, sin miedo, y fiel…",FALSE,0,NA,2015-11-28 23:56:28,FALSE,NA,"670753153877475330",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chaplin8011602",2960,TRUE,FALSE,NA,NA
"5993","RT @chistosito1: QUERIDOS @NicolasMaduro y @PartidoPSUV
Después del #6D NECESITAMOS UNA #LimpiezaiInternaDelPSUV de FALSOS CHAVISTAS https:…",FALSE,0,NA,2015-11-28 23:56:22,FALSE,NA,"670753127012900866",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","EmersonJPSUV",50,TRUE,FALSE,NA,NA
"5994","RT @DolarToday: Solo faltan 8 días para el cambio, este #6D ¡todos a votar! https://t.co/7kcF87iYA4",FALSE,0,NA,2015-11-28 23:56:21,FALSE,NA,"670753124655734784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WPUI8",140,TRUE,FALSE,NA,NA
"5995","RT @Pedro_Hjansser: ¡Aquí en Venezuela nos queda mucha fuerza para seguir luchando! Este #6D vamos todos por el CAMBIO de #LaMejorVzla http…",FALSE,0,NA,2015-11-28 23:56:21,FALSE,NA,"670753122629910529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_analuisa66",16,TRUE,FALSE,NA,NA
"5996","RT @VMaitaPsuvAnz: El juego sucio de la ""Manito"" de la derecha fascista ... Que tu voto el #6D no sea cómplice de la venta de la Patria htt…",FALSE,0,NA,2015-11-28 23:56:20,FALSE,NA,"670753121480626176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cinthyargg",46,TRUE,FALSE,NA,NA
"5997","RT @hcapriles: Miles de venezolanos en colas para comprar algo de comida,en eso convirtió nicolás cabello a ntra patria!El #6D CAMBIO!",FALSE,0,NA,2015-11-28 23:56:20,FALSE,NA,"670753119987478528",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Art350CN",782,TRUE,FALSE,NA,NA
"5998","RT @Foro_Socialista: El Pueblo lo sabe aquí el #6D Gana Chávez Vamos con fuerza y contundencia la Victoria es Nuestra @NicolasMaduro https:…",FALSE,0,NA,2015-11-28 23:56:18,FALSE,NA,"670753112173510657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nelly_72347",1,TRUE,FALSE,NA,NA
"5999","RT @albama23: Gran Inauguración de la proveduria para los transportistas del Eje del Mocoties @castillomariale @GobAlexisR #6D https://t.co…",FALSE,0,NA,2015-11-28 23:56:17,FALSE,NA,"670753108776067072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ELVIGIACANDANGA",24,TRUE,FALSE,NA,NA
"6000","RT @carmendeandrade: Este #6D VOTAMOS!
<ed><U+00A0><U+00BD><ed><U+00B1><U+0087>Abajo
<ed><U+00A0><U+00BD><ed><U+00B1><U+0088>A la Izquierda
<ed><U+00A0><U+00BD><ed><U+00B3><U+009D> En la Esquina
<ed><U+00A0><U+00BD><ed><U+00B1><U+008D> La de la Manito
<U+2705> Seleccionar TODO
<U+2705> Vota
 <ed><U+00A0><U+00BD><ed><U+00B2><U+009B><ed><U+00A0><U+00BD><ed><U+00B2><U+0099><U+2764><U+FE0F> #ALPHA http…",FALSE,0,NA,2015-11-28 23:56:17,FALSE,NA,"670753106620231682",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","frivola23",19,TRUE,FALSE,NA,NA
"6001","RT @PProgresoSJ: Estos son los candidatos del Progreso y la renovación Venezolana, este #6D todos a votar por @unidadvenezuela https://t.co…",FALSE,0,NA,2015-11-28 23:56:10,FALSE,NA,"670753078191243264",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","GOTOECARRI",5,TRUE,FALSE,NA,NA
"6002","RT @Pedro_Hjansser: Maduro&amp;Cia no podran con la avalancha de votos este #6D No te confundas, es abajo y a la izquierda la de la Manito! htt…",FALSE,0,NA,2015-11-28 23:56:03,FALSE,NA,"670753049388912640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_analuisa66",16,TRUE,FALSE,NA,NA
"6003","RT @galvarinor: Existen muchas muchas razones de porqué votar por la Revolución #6D #YoTengoMi1x10ParaLaVictoria .@JRodriguezPSUV https://t…",FALSE,0,NA,2015-11-28 23:56:01,FALSE,NA,"670753040949977088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nirvanassss",30,TRUE,FALSE,NA,NA
"6004","RT @la_patilla: Otra cuña que censura el CNE: Vicente Brito invita a votar este #6D (Video) https://t.co/zvEB1kjrp8",FALSE,0,NA,2015-11-28 23:55:59,FALSE,NA,"670753033526091776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","otreborzenitram",15,TRUE,FALSE,NA,NA
"6005","#VenezuelaVota conoce tu #BoletaElectoral y ejerce tu derecho al sufragio en #Guarico #6D https://t.co/iMZtV6WHet",FALSE,0,NA,2015-11-28 23:55:55,FALSE,NA,"670753013796118528",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Rivas_RobertoC",0,FALSE,FALSE,NA,NA
"6006","RT @galvarinor: Existen muchas muchas razones de porqué votar por la Revolución #6D #YoTengoMi1x10ParaLaVictoria .@JRodriguezPSUV https://t…",FALSE,0,NA,2015-11-28 23:55:55,FALSE,NA,"670753013628338176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","merflina",30,TRUE,FALSE,NA,NA
"6007","RT @RunRunesWeb: TalCual, Runrunes, El Pitazo, Poderopedia, Crónica Uno y Transparencia Vzla se unen para informar el próximo #6D - https:/…",FALSE,0,NA,2015-11-28 23:55:54,FALSE,NA,"670753010834911232",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","albertgall",39,TRUE,FALSE,NA,NA
"6008","RT @JuanRequesens: Recuerda que todos somos una gran familia, este #6D vamos juntos a votar #MiQuerenciaEsVenezuela (Video) -&gt; https://t.co…",FALSE,0,NA,2015-11-28 23:55:51,FALSE,NA,"670752997878689792",NA,"<a href=""http://sedsocial.com"" rel=""nofollow"">SedSocial</a>","kty_arenas",102,TRUE,FALSE,NA,NA
"6009","RT @galvarinor: Existen muchas muchas razones de porqué votar por la Revolución #6D #YoTengoMi1x10ParaLaVictoria .@JRodriguezPSUV https://t…",FALSE,0,NA,2015-11-28 23:55:49,FALSE,NA,"670752991633383424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ForoC_ARA",30,TRUE,FALSE,NA,NA
"6010","RT @DolarToday: Solo faltan 8 días para el cambio, este #6D ¡todos a votar! https://t.co/7kcF87iYA4",FALSE,0,NA,2015-11-28 23:55:48,FALSE,NA,"670752986533126144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alittlerare",140,TRUE,FALSE,NA,NA
"6011","RT @planwac: Mercal/Misión Alimentación en @Conatel Alimentos pra nuestro pueblo. Defiende tus Misiones #6D #VotoPorLaPazComoSea https://t.…",FALSE,0,NA,2015-11-28 23:55:47,FALSE,NA,"670752980296187908",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ivennym",15,TRUE,FALSE,NA,NA
"6012","RT @LesterToledo: Todos los días se suma gente que creía en el Gobierno al lado correcto de la historia. ¡Este #6D serán millones! https://…",FALSE,0,NA,2015-11-28 23:55:47,FALSE,NA,"670752979943874560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mervinjose5",21,TRUE,FALSE,NA,NA
"6013","Quiere seguir así? Vota el #6D y sacalos!! #VenezuelaQuiereCambio https://t.co/i5MVsrzGAJ",FALSE,0,NA,2015-11-28 23:55:42,FALSE,NA,"670752962206171136",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","LoberCarl",0,FALSE,FALSE,NA,NA
"6014","RT @delia_deviez: <ed><U+00A0><U+00BC><ed><U+00B7><U+00BB><ed><U+00A0><U+00BC><ed><U+00B7><U+00AA> El #6D te esperamos en la bajadita, a la izquierda, en la esquina donde está la MANITO que une! #VenezuelaQuiereCambio",FALSE,0,NA,2015-11-28 23:55:41,FALSE,NA,"670752956782944256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnaDeHernandez8",1,TRUE,FALSE,NA,NA
"6015","RT @albama23: Gran Inauguración de la proveduria para los transportistas del Eje del Mocoties @castillomariale @GobAlexisR #6D https://t.co…",FALSE,0,NA,2015-11-28 23:55:40,FALSE,NA,"670752953704296449",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OMAR_SANCHEZZ",24,TRUE,FALSE,NA,NA
"6016","RT @delsasolorzano: ¡VOTA por el cambio y el progreso de Venezuela! El #6D busca la manito de la unidad en la esquina #AbajoALaIzquierda ht…",FALSE,0,NA,2015-11-28 23:55:39,FALSE,NA,"670752947039506432",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","mirovasqueza",267,TRUE,FALSE,NA,NA
"6017","RT @HenriFalconLara: Después del #6D queremos tener un país donde reine la paz y la tranquilidad en el marco de la constitución! https://t.…",FALSE,0,NA,2015-11-28 23:55:37,FALSE,NA,"670752940718727168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alej_yepez",38,TRUE,FALSE,NA,NA
"6018","RT @HenriFalconLara: El #6D debemos elegir una asamblea para construir y no para destruir, para unir y no para perseguir! https://t.co/CeGz…",FALSE,0,NA,2015-11-28 23:55:36,FALSE,NA,"670752936599945216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jcbarinas",57,TRUE,FALSE,NA,NA
"6019","19va #Encuesta 
¿A que partido le darás tu voto el próximo #6d?",FALSE,0,NA,2015-11-28 23:55:32,FALSE,NA,"670752920514727936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EncuestaVzla",1,FALSE,FALSE,NA,NA
"6020","RT @HenriFalconLara: La opinión del pueblo expresada en votos el #6D debe ser santa palabra para todos! https://t.co/TYWTgG8mpq",FALSE,0,NA,2015-11-28 23:55:31,FALSE,NA,"670752916135927808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alej_yepez",29,TRUE,FALSE,NA,NA
"6021","RT @El_Verdugo38: ESCUALID@S DE MIERDA DE LA #MUD ASESINA, NO PODRÁN CON NOSOTR@S, Y EL #6D LE CAMBIAREMOS EL MANITO POR EL DEDITO https://…",FALSE,0,NA,2015-11-28 23:55:31,FALSE,NA,"670752914042953728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JHMO23",4,TRUE,FALSE,NA,NA
"6022","RT @VVperiodistas: NO pierdas la fuerza Venezuela #6D https://t.co/gngXyJo9gu",FALSE,0,NA,2015-11-28 23:55:28,FALSE,NA,"670752901137096704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","isabellaHenriqz",191,TRUE,FALSE,NA,NA
"6023","RT @HenriFalconLara: El #6D debemos elegir una asamblea para construir y no para destruir, para unir y no para perseguir! https://t.co/CeGz…",FALSE,0,NA,2015-11-28 23:55:27,FALSE,NA,"670752897710358528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alej_yepez",57,TRUE,FALSE,NA,NA
"6024","RT @carmendeandrade: El #6D iniciaremos el cambio Unidos lo lograremos no más humillaciones <ed><U+00A0><U+00BD><ed><U+00B1><U+0089>
#TeamAlpha
#VotaSinMiedo
#EnVzlaComidaNoHay h…",FALSE,0,NA,2015-11-28 23:55:25,FALSE,NA,"670752888537358338",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MariaSaltrona",18,TRUE,FALSE,NA,NA
"6025","Audio: este es el tema de #LaDeLosOjitos #6D https://t.co/miNggPVo8s",FALSE,4,NA,2015-11-28 23:55:24,FALSE,NA,"670752884972199938",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VillegasPoljak",14,FALSE,FALSE,NA,NA
"6026","RT @la_patilla: Otra cuña que censura el CNE: Vicente Brito invita a votar este #6D (Video) https://t.co/zvEB1kjrp8",FALSE,0,NA,2015-11-28 23:55:22,FALSE,NA,"670752877271506945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jgramcko",15,TRUE,FALSE,NA,NA
"6027","RT @VerdadesRumores: REGIONES|Maduro y Diosdado hacen perder a sus candidatos. Por @AngelMonagas en @VerdadesRumores #6D! https://t.co/2p0E…",FALSE,0,NA,2015-11-28 23:55:19,FALSE,NA,"670752864092991488",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","ErgGustavo",1,TRUE,FALSE,NA,NA
"6028","RT @VVperiodistas: NO pierdas la fuerza Venezuela #6D https://t.co/gngXyJo9gu",FALSE,0,NA,2015-11-28 23:55:18,FALSE,NA,"670752859525406721",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DonaldZapata",191,TRUE,FALSE,NA,NA
"6029","RT @delsasolorzano: Soplan vientos de cambio en #Venezuela 

Este #6D se vota #AbajoALaIzquierda en la esquina, en la de la manito<ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC> https:…",FALSE,0,NA,2015-11-28 23:55:17,FALSE,NA,"670752855255453696",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","sheylamayling",85,TRUE,FALSE,NA,NA
"6030","RT @Meryi_mm: ESTE 6D VOTEN, EJERZAN SU DERECHO A LA LIBERTAD Y A LA NO VIOLENCIA 
#venezuelalibertad #6D #VOTA… https://t.co/8fxnYLJOHe",FALSE,0,NA,2015-11-28 23:55:13,FALSE,NA,"670752839224938496",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","maraluzfuentes",1,TRUE,FALSE,NA,NA
"6031","RT @HenriFalconLara: Expresamos a la misión de @Unasur la necesidad de generar un ambiente de paz y tranquilidad n el marco electoral #6D h…",FALSE,0,NA,2015-11-28 23:55:12,FALSE,NA,"670752833092894720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alej_yepez",17,TRUE,FALSE,NA,NA
"6032","¡CRISIS! Fracasa el “Dakazo”, fracasa el Gobierno. Otra exclusiva de #AreaPrivada de @VerdadesRumores #6D! https://t.co/76AUHAhIFF",FALSE,0,NA,2015-11-28 23:55:11,FALSE,NA,"670752832581160961",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","VerdadesRumores",0,FALSE,FALSE,NA,NA
"6033","En Venezuela escasea la verdad, pero en #AreaPrivada la encontrarás @VerdadesRumores #6D!!! https://t.co/jAp7lUoS8k",FALSE,0,NA,2015-11-28 23:55:11,FALSE,NA,"670752832451182593",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","VerdadesRumores",0,FALSE,FALSE,NA,NA
"6034","En Venezuela escasea la verdad, pero en #AreaPrivada la encontrarás @VerdadesRumores #6D!!! https://t.co/062lREzjpC",FALSE,1,NA,2015-11-28 23:55:11,FALSE,NA,"670752832438599680",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","darwinch857",0,FALSE,FALSE,NA,NA
"6035","RT @contrapuntovzla: .@JuanAndresMejia le dice al chavismo que no vea el #6D como “un juego de todo o nada” https://t.co/bBbl6MFc46 https:/…",FALSE,0,NA,2015-11-28 23:55:11,FALSE,NA,"670752830756626432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Juanpmendez",3,TRUE,FALSE,NA,NA
"6036","Abajo

A la izquierda 

En la esquina

La de la manito

https://t.co/uk0hp3V3NK #6D",FALSE,0,NA,2015-11-28 23:55:07,FALSE,NA,"670752812507099137",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","albanfernando",3,FALSE,FALSE,NA,NA
"6037","Patricia De Ceballos: este #6D los venezolanos decidirán por el cambio y la libertad  https://t.co/tjd4LX11tL https://t.co/lh1VGqx613",FALSE,1,NA,2015-11-28 23:55:07,FALSE,NA,"670752812318523392",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","superconfirmado",6,FALSE,FALSE,NA,NA
"6038","RT @VVperiodistas: Chavista, si te embarcaron hoy, embarcalos el #6D #MegaEmbarque",FALSE,0,NA,2015-11-28 23:55:06,FALSE,NA,"670752811794173952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ZustanciaAcida",133,TRUE,FALSE,NA,NA
"6039","Pregunta seria: ¿Cómo se «evita» un fraude electoral del oficialismo? ¿Denunciándolos con el CNE? #Venezuela #6D",FALSE,1,NA,2015-11-28 23:55:04,FALSE,NA,"670752802126356480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MaMeridaR",1,FALSE,FALSE,NA,NA
"6040","Patricia De Ceballos: Este #6D los venezolanos decidirán por el cambio y la libertad https://t.co/8rCjBg3Ozh",FALSE,11,NA,2015-11-28 23:55:02,FALSE,NA,"670752795000180736",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","la_patilla",11,FALSE,FALSE,NA,NA
"6041","RT @VotoJoven: Faltan 8 días para elegir el rumbo del país. Defiende tu futuro este #6D. Ingresa a https://t.co/HKmPsewlln. https://t.co/MI…",FALSE,0,NA,2015-11-28 23:54:59,FALSE,NA,"670752781880397824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","estelacabreram",51,TRUE,FALSE,NA,NA
"6042","RT @Almagro_OEA2015: La derrota de la violencia se dará cuando todos los venezolanos voten el #6D en base a sus derechos, sin miedo, y fiel…",FALSE,0,NA,2015-11-28 23:54:58,FALSE,NA,"670752778151706625",NA,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for Android</a>","valentinox8",2960,TRUE,FALSE,NA,NA
"6043","RT @Hinterlaces: Hacia el #6D: ¿Qué puede hacer una mayoría absoluta o calificada en la Asamblea Nacional? https://t.co/3mpeNUEf1f #Parlame…",FALSE,0,NA,2015-11-28 23:54:55,FALSE,NA,"670752764809625601",NA,"<a href=""http://klinkerapps.com"" rel=""nofollow"">Talon (Classic)</a>","rcardona1",5,TRUE,FALSE,NA,NA
"6044","#OjO Por el #6D #YoSueñoCon #HablemosDe #Venezuela #Segura sin #Crimen sin bachaqueo ni restricciones para comprar. Y tu?/",FALSE,0,NA,2015-11-28 23:54:55,FALSE,NA,"670752762427215872",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Venezuela_OjO",0,FALSE,FALSE,NA,NA
"6045","RT @jcarolinaisava: A votar masivamente y voltearle los planes a los macolleros triplicando los votos le damos el giro para construir de ve…",FALSE,0,NA,2015-11-28 23:54:54,FALSE,NA,"670752758144831489",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VenezuelaNOdesm",7,TRUE,FALSE,NA,NA
"6046","Seamos héroes de #Venezuela y enseñemos a votar por el #Cambio este #6D https://t.co/mMbRl4LmfT",FALSE,1,NA,2015-11-28 23:54:53,FALSE,NA,"670752755057848320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EdinsonFerrerA",2,FALSE,FALSE,NA,NA
"6047","RT @AlejandroValero: Cjal @maximo_sanchez Nuestro país quiere y necesita de un #Cambio. Este #6D juntos cambiaremos la realidad del país ht…",FALSE,0,NA,2015-11-28 23:54:51,FALSE,NA,"670752746476294144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AlexSBarbera",10,TRUE,FALSE,NA,NA
"6048","RT @galvarinor: Existen muchas muchas razones de porqué votar por la Revolución #6D #YoTengoMi1x10ParaLaVictoria .@JRodriguezPSUV https://t…",FALSE,0,NA,2015-11-28 23:54:49,FALSE,NA,"670752740193247232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cututo",30,TRUE,FALSE,NA,NA
"6049","RT @Pedro_Hjansser: Maduro&amp;Cia no podran con la avalancha de votos este #6D No te confundas, es abajo y a la izquierda la de la Manito! htt…",FALSE,0,NA,2015-11-28 23:54:48,FALSE,NA,"670752732874174464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YoSoyMBI",16,TRUE,FALSE,NA,NA
"6050","RT @josebtrujillov: Recorrimos #RioBlanco1 con nuestra comunidad y nuestros vecinos la gente está cansada y quiere es Cambio el #6D https:/…",FALSE,0,NA,2015-11-28 23:54:47,FALSE,NA,"670752732031156226",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","JuanLondon",35,TRUE,FALSE,NA,NA
"6051","RT @mixae: Gracias Sr maduro por tan lindo obsequio pero esto no me da seguridad, empleo, comida #noteconfundas #unidad<ed><U+00A0><U+00BD><ed><U+00B1><U+008D>#6d https://t.co/1f…",FALSE,0,NA,2015-11-28 23:54:45,FALSE,NA,"670752721016922114",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jhumbert7474",29,TRUE,FALSE,NA,NA
"6052","RT @eltomyx: #2DoEncuentrodeTwitteros6D Somos Alegría, Somos Mayoría El #6D nuestros Cándidatos De La Patria Seguros Pa La AN https://t.co/…",FALSE,0,NA,2015-11-28 23:54:42,FALSE,NA,"670752708085829633",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cainemaribel1",4,TRUE,FALSE,NA,NA
"6053","@codigomill #OjO Por el #6D #YoSueñoCon #HablemosDe #Venezuela #Segura sin #Crimen sin bachaqueo ni restricciones para comprar. Y tu?",FALSE,1,"codigomill",2015-11-28 23:54:40,FALSE,"670752574014947328","670752699516887040","2501135212","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Venezuela_OjO",0,FALSE,FALSE,NA,NA
"6054","RT @Templ_x_Vzla: #Venezuela Todo está más claro que el Agua! Todos queremos Un Cambio! #NoMasPopulismo #YoSiVoto el #6D #TeamALPHA https:/…",FALSE,0,NA,2015-11-28 23:54:39,FALSE,NA,"670752696157253632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","frivola23",3,TRUE,FALSE,NA,NA
"6055","Lo que no se dice en las cuñas súper populistas del PSUV del #6D es que el modelo es insostenible, está haciendo aguas. Engañan al pueblo.",FALSE,2,NA,2015-11-28 23:54:39,FALSE,NA,"670752695167418368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jmrozada",3,FALSE,FALSE,NA,NA
"6056","RT @fdeIrinconVZLA: Imágenes para compartir en tus redes sociales, enseña a todos como votar este #6D ! #Venezuela #28Nov https://t.co/oZzO…",FALSE,0,NA,2015-11-28 23:54:39,FALSE,NA,"670752694630502400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ieronimush",538,TRUE,FALSE,NA,NA
"6057","RT @RalitoPSUV: #LaDerechaNoCambia Vota este #6D Arriba y a la izquierda, en la esquina #LaDeLosOjitos Por Chávez y la Patria.@anat5 https:…",FALSE,0,NA,2015-11-28 23:54:37,FALSE,NA,"670752689215680514",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AitorIgartua",31,TRUE,FALSE,NA,NA
